"date","developed","new_cases_smoothed","new_cases_smoothed_per_million","new_deaths_smoothed","new_deaths_smoothed_per_million","new_icu_covid","new_icu_covid_per_million","icu_total","icu_total_per_million","icu_covid","icu_covid_per_million","icu_free","icu_free_per_million","icu_occupancy_rate","population","population_density"
2020-10-29,"No",2315,50.5765,51.714,1.2905,30,0.748437503097862,3193,73.1461176464827,494,11.5316035581457,2699,61.614514088337,14.8312518244206,51988557,60.268
2020-10-29,"Yes",84084.428,509.574,870.714,3.191,249,5.06681489632541,91887,366.835756508621,12779,72.3781664401817,77326,192.225863444567,18.3569778383462,341630568,124.9255
2020-10-30,"No",2291.428,49.826,49.143,1.233,-13,-0.252164343477358,3203,73.4063667506793,481,11.2794392146683,2722,62.126927536011,14.252781371035,51988557,60.268
2020-10-30,"Yes",87050.429,534.5635,889.428,3.395,79,3.24721264329508,91413,362.995299475317,12858,75.6253790834768,76845,189.268768581053,19.2565186268092,341630568,124.9255
2020-10-31,"No",2217.143,48.768,49.571,1.2405,6,0.188459272009748,3180,72.9154931759999,487,11.467898486678,2693,61.4475946893218,14.401407158625,51988557,60.268
2020-10-31,"Yes",88331.429,536.4875,887.857,3.584,164,6.61517101396922,91129,362.233561007755,13022,82.240550097446,76489,187.169815805132,20.7384129098654,341630568,124.9255
2020-11-01,"No",2248.714,49.3835,47.429,1.1895,15,0.314984100813941,3191,73.2017671906161,502,11.782882587492,2689,61.4188846031241,14.9200356721049,51988557,60.268
2020-11-01,"Yes",90739.286,540.104,899.286,3.873,266,2.52245526901576,90900,360.660550827924,13288,84.7630053664617,76136,191.220761793204,21.435729640101,341630568,124.9255
2020-11-02,"No",2153.714,47.5355,46.857,1.1745,3,0.131924413745323,3179,72.8463885195911,505,11.9148070012373,2674,60.9315815183538,14.8557668681508,51988557,60.268
2020-11-02,"Yes",93843.429,580.569,911.714,4.2505,627,10.103904056858,91127,372.398389475895,13915,94.8669094233198,75708,191.248361734784,22.9457043200446,341630568,124.9255
2020-11-03,"No",2204.286,48.515,46,1.1525,-21,-0.568062991807315,3183,72.9504881612698,484,11.34674400943,2699,61.6037441518398,14.4417030977218,51988557,60.268
2020-11-03,"Yes",100660.572,592.22,1002.285,4.722,437,7.472123171871,91494,376.972020225823,14352,102.339032595191,75550,183.301388985736,24.2607276654249,341630568,124.9255
2020-11-04,"No",2213.714,48.405,46.857,1.1885,-6,-0.0592200340424959,3184,72.9765130716894,478,11.2875239753875,2706,61.6889890963019,14.0141179547233,51988557,60.268
2020-11-04,"Yes",102838.142,607.119,1023.286,5.1285,187,5.30890131592907,91164,359.045828780882,14539,107.64793391112,75171,167.98323128328,26.7727701715177,341630568,124.9255
2020-11-05,"No",2268,49.264,44,1.1115,-26,-0.590488178932884,3167,72.7064085785116,452,10.6970357964546,2715,62.009372782057,13.280299359285,51988557,60.268
2020-11-05,"Yes",108199.714,621.0935,1051.286,5.37,367,8.48433545654462,91563,367.131286861684,14906,116.132269367664,75225,168.846473989314,27.9765448151879,341630568,124.9255
2020-11-06,"No",2445.571,52.4145,44.714,1.1315,-30,-0.83459699507603,3159,72.4982092951544,422,9.86243880137858,2737,62.6357704937758,12.809716408277,51988557,60.268
2020-11-06,"Yes",112115.286,628.5865,1078.428,5.7295,213,5.01274705318533,91653,370.730223495394,15119,121.14501642085,75152,170.301118301148,28.7511994249446,341630568,124.9255
2020-11-07,"No",2504.285,53.159,44.428,1.127,15,0.390373656294838,3152,72.3160349222168,437,10.2528124576734,2715,62.0632224645434,13.1649667405765,51988557,60.268
2020-11-07,"Yes",117789.715,637.109,1107.285,5.893,116,-0.160984654893543,91181,367.116239071531,15235,120.984031765956,74664,172.585027994798,29.0518036511171,341630568,124.9255
2020-11-08,"No",2485.428,52.83,45.143,1.144,20,0.434338716414949,3147,72.1859103701185,457,10.6871511740884,2690,61.4987591960301,13.8921673687277,51988557,60.268
2020-11-08,"Yes",123767.429,646.0865,1120,6.1275,555,2.2860933775338,91301,366.626058694197,15790,123.27012514349,74321,175.08671094554,29.7221414857912,341630568,124.9255
2020-11-09,"No",2511.572,53.298,44.571,1.12,17,0.507043096117776,3157,72.4461594743151,474,11.1941942702061,2683,61.2519652041089,14.0354767184035,51988557,60.268
2020-11-09,"Yes",128129.143,615.789,1154.429,6.4905,471,4.61809232103259,91425,376.64492135276,16261,127.888217464523,73904,176.471644659237,29.8829480036813,341630568,124.9255
2020-11-10,"No",2480.286,52.7685,46,1.151,-15,-0.347293910305754,3156,72.4201345638954,459,10.8469003599004,2697,61.573234203995,13.5733566539505,51988557,60.268
2020-11-10,"Yes",129792,617.121,1130.571,6.5985,422,0.410326431986178,91333,361.981273351271,16683,128.298543896509,73460,165.413506849595,31.4579143699464,341630568,124.9255
2020-11-11,"No",2458.428,52.5225,46.286,1.157,16,0.308699201741783,3151,72.2900100117971,475,11.1555995616422,2676,61.1344104501549,14.2786791665968,51988557,60.268
2020-11-11,"Yes",136308.858,612.519,1177,6.7555,393,6.84736815153235,92002,381.533947854339,17076,135.145912048041,73624,171.693474602997,31.1210299668,341630568,124.9255
2020-11-12,"No",2459,52.676,45.857,1.1535,-20,-0.520498208393117,3147,72.1859103701185,455,10.6351013532491,2692,61.5508090168694,13.8476239388837,51988557,60.268
2020-11-12,"Yes",140239,592.8505,1184.429,6.8625,514,2.7831882126806,92340,383.382397868311,17590,137.929100260722,73440,170.299783647279,31.6496446080722,341630568,124.9255
2020-11-13,"No",2363.714,50.89,44.714,1.125,-14,-0.396658555366995,3150,72.2639851013775,441,10.2384427978821,2709,62.0255423034954,13.6256125178528,51988557,60.268
2020-11-13,"Yes",147352,582.2235,1183.857,6.91,225,-2.34370206491156,92390,385.468711658297,17815,135.58539819581,73169,169.222366418063,31.0741647400434,341630568,124.9255
2020-11-14,"No",2364.428,50.992,43.143,1.086,-1,-0.0260249104196558,3136,71.8996363555023,440,10.2124178874624,2696,61.6872184680399,13.6486709133389,51988557,60.268
2020-11-14,"Yes",152635.715,590.159,1222.143,7.095,419,3.31091570330632,91875,385.030444385055,18234,138.896313899117,72335,171.210092904133,31.8528172085332,341630568,124.9255
2020-11-15,"No",2417.571,51.8275,42.715,1.076,-2,-0.0735896938338537,3132,71.7955367138237,438,10.1388281936286,2694,61.6567085201951,13.6828970001889,51988557,60.268
2020-11-15,"Yes",155498.715,594.459,1253.571,7.1825,608,3.03609977884652,91400,384.875721333458,18842,141.932413677963,71386,175.706728753599,32.6100753437008,341630568,124.9255
2020-11-16,"No",2437.715,52.15,42,1.064,21,0.503443372823689,3131,71.769511803404,459,10.6422715664522,2672,61.1272402369518,14.2891923535655,51988557,60.268
2020-11-16,"Yes",160021.714,565.577,1263,7.2365,756,2.58797216839925,91986,389.443061535254,19598,144.520385846362,71118,172.063925513629,32.9221551324282,341630568,124.9255
2020-11-17,"No",2483.286,52.811,41.428,1.0505,3,0.0565348582644255,3131,71.769511803404,462,10.6988064247167,2669,61.0707053786873,14.4224886822464,51988557,60.268
2020-11-17,"Yes",163832.428,559.967,1306.143,7.341,614,4.49765854849411,92647,392.558761194279,20212,149.018044394856,71139,169.190370163879,33.6770240928065,341630568,124.9255
2020-11-18,"No",2467.429,52.648,40.571,1.025,-15,-0.336523973808483,3125,71.6133623408861,447,10.3622824509082,2678,61.2510798899779,13.9409299871431,51988557,60.268
2020-11-18,"Yes",166994,547.5085,1375.857,7.4295,227,-0.552947572823519,92793,392.778036335903,20439,148.465096822033,71058,169.962592878326,33.6213435233909,341630568,124.9255
2020-11-19,"No",2494.714,52.787,39.857,1.002,9,0.115754892306921,3119,71.4572128783681,456,10.4780373432151,2663,60.979175535153,14.5256069057185,51988557,60.268
2020-11-19,"Yes",171506.571,538.986,1495.428,7.657,403,0.158321785506381,92819,391.699741131836,20842,148.623418607539,70591,163.562757372396,33.862987781813,341630568,124.9255
2020-11-20,"No",2442.571,51.9625,41.428,1.0395,-39,-1.00420156986931,3102,71.014789401234,417,9.4738357733458,2685,61.5409536278882,13.6635254988914,51988557,60.268
2020-11-20,"Yes",174414.571,529.044,1600.714,7.799,190,1.17923342252944,92333,389.740746627365,21032,149.802652030069,69965,163.292984176705,34.309927882025,341630568,124.9255
2020-11-21,"No",2419.572,51.476,39.857,0.997,33,0.804972361362288,3096,70.858639938716,450,10.2788081347081,2646,60.579831804008,14.5967534921889,51988557,60.268
2020-11-21,"Yes",176667.143,532.427,1639.143,7.793,127,-2.49088674901511,92332,387.83975959962,21159,147.311765281054,69881,166.407124061527,34.0468162618926,341630568,124.9255
2020-11-22,"No",2389.286,50.86,39.428,0.986,-9,-0.0942150193123794,3095,70.8326150282964,441,10.1845931153957,2654,60.6480219129007,13.9706261507336,51988557,60.268
2020-11-22,"Yes",177648.857,533.9015,1679.285,7.8135,591,2.22842680048484,92162,388.701783431126,21750,149.540192081538,69192,169.171295905635,34.5580407039073,341630568,124.9255
2020-11-23,"No",2516.428,52.9675,38.143,0.956,32,0.714327831959006,3095,70.8326150282964,473,10.8989209473547,2622,59.9336940809417,15.0591784179252,51988557,60.268
2020-11-23,"Yes",181268.285,514.692,1713.286,7.793,514,0.548499808899715,92166,388.484322128875,22264,150.088691890438,68558,161.291567060836,34.8285591730802,341630568,124.9255
2020-11-24,"No",2656.286,55.1025,38.715,0.972,0,-0.0969294284754391,3100,70.9627395803947,473,10.8019915188793,2627,60.1607480615154,15.3356003946341,51988557,60.268
2020-11-24,"Yes",182496,513.9895,1773.715,7.8275,330,-3.19161397078773,92627,389.400159738352,22594,146.89707791965,68691,165.513756830354,34.2361078753997,341630568,124.9255
2020-11-25,"No",2708.714,55.99,37.715,0.946,-44,-0.951237201513979,3095,70.8649248377882,429,9.85075431736529,2666,61.0141705204229,13.7752988039737,51988557,60.268
2020-11-25,"Yes",183496.429,505.612,1818.714,7.8715,265,0.733202661459386,92738,391.131150804014,22859,147.63028058111,68427,160.200944825675,34.2982867939837,341630568,124.9255
2020-11-26,"No",2674.571,55.6475,43.143,1.089,-2,-0.13820931281748,3093,70.8128750169489,427,9.71254500454781,2666,61.1003300124011,13.9987152746443,51988557,60.268
2020-11-26,"Yes",172703.572,485.4275,1728.142,7.6555,128,-3.49499464618484,92307,387.57874364595,22987,144.135285934925,67882,160.946699638562,33.9815441446302,341630568,124.9255
2020-11-27,"No",2697.285,56.0065,42.286,1.0685,15,0.250364481830314,3092,70.7868501065292,442,9.96290948637813,2650,60.8239406201511,14.7704268866405,51988557,60.268
2020-11-27,"Yes",174465.714,483.014,1670.714,7.4655,274,-1.15276552096935,91954,385.93123420438,23261,142.982520413956,67241,159.648788393195,33.9832685919605,341630568,124.9255
2020-11-28,"No",2756.428,57.124,44.857,1.1335,-7,-0.117554753953965,3096,70.8909497482078,435,9.84535473242416,2661,61.0455950157837,14.4015527291488,51988557,60.268
2020-11-28,"Yes",172809.285,480.5265,1630,7.412,142,-0.568873337826329,92499,382.168650046389,23403,142.413647076129,67698,159.553008682845,34.2348613734734,341630568,124.9255
2020-11-29,"No",2785.714,57.5585,44.143,1.115,7,0.139094626948507,3055,69.823928421002,442,9.98444935937267,2613,59.8394790616293,14.8225661990957,51988557,60.268
2020-11-29,"Yes",171917.571,479.187,1627.857,7.433,470,2.60537087309813,92036,383.037559390873,23873,145.019017949227,66833,161.717645588811,34.7988926982805,341630568,124.9255
2020-11-30,"No",2671.572,55.622,46.715,1.18,-6,-0.091529843534309,3052,69.7566236262403,436,9.89291951583836,2616,59.8637041104019,14.5037047146966,51988557,60.268
2020-11-30,"Yes",167979.572,465.539,1663.857,7.527,527,-2.2253361969147,92221,384.209283390744,24400,142.793681752313,66321,155.361959699145,34.4105837914706,341630568,124.9255
2020-12-01,"No",2585.571,54.4855,45.714,1.1575,-3,-0.131924413745323,3057,69.8867481783385,433,9.76099510209304,2624,60.1257530762455,14.5806490879325,51988557,60.268
2020-12-01,"Yes",171282,466.995,1725.143,7.723,358,-0.0209974386077628,92685,384.124016872115,24758,142.772684313705,66429,155.412428808376,34.5045476603459,341630568,124.9255
2020-12-02,"No",2572.714,54.3335,45.571,1.157,1,0.0475647834141979,3051,69.7305987158206,434,9.80855988550724,2617,59.9220388303134,14.557870770262,51988557,60.268
2020-12-02,"Yes",173548,469.68,1807.142,7.774,160,3.92753739130548,92920,388.275930023485,24918,146.70022170501,66450,152.538873458626,34.9452287985227,341630568,124.9255
2020-12-03,"No",2583.857,54.408,44.428,1.115,-5,-0.108584679103737,3080,70.3345420070288,429,9.6999752064035,2651,60.6345668006253,14.2135204246779,51988557,60.268
2020-12-03,"Yes",188251.143,491.3315,2028.429,8.1305,7,-4.12366035527296,93031,385.314075441207,24925,142.576561349737,66632,158.175468612464,34.4046388422774,341630568,124.9255
2020-12-04,"No",2609.572,55.0285,43.571,1.0955,-9,-0.320383685755071,3067,69.985448235076,420,9.37959152064843,2647,60.6058567144276,14.2927750505695,51988557,60.268
2020-12-04,"Yes",191223.428,496.354,2180.572,8.375,54,-1.37144569774746,93317,388.201771661423,24979,141.20511565199,66770,157.041915635565,33.9093282780626,341630568,124.9255
2020-12-05,"No",2558.571,53.9965,42.142,1.0585,11,0.210884459135317,3060,69.7817339891439,431,9.59047597978375,2629,60.1912580093602,14.7781726470251,51988557,60.268
2020-12-05,"Yes",198907.286,507.8945,2327.857,8.58,63,0.876759666818449,92798,380.159556277199,25042,142.081875318808,66312,155.236708318171,34.7870362853872,341630568,124.9255
2020-12-06,"No",2594.428,54.8895,42.428,1.066,7,0.289873737910301,3056,69.6776343474653,438,9.88034971769405,2618,59.7972846297712,14.640929242502,51988557,60.268
2020-12-06,"Yes",204476.143,516.258,2378.857,8.665,197,-3.39136461349969,92503,376.476202154874,25239,138.690510705309,65822,155.059456998598,34.4910165100051,341630568,124.9255
2020-12-07,"No",2713.714,57.3975,39.572,0.993,11,0.146264840151691,3055,69.6516094370456,449,10.0266145578457,2606,59.6249948791999,15.3078239109341,51988557,60.268
2020-12-07,"Yes",210415.285,533.375,2413.571,8.6525,475,1.71900493424412,92574,382.839963487209,25714,140.409515639553,65368,156.835758665379,34.4180259569307,341630568,124.9255
2020-12-08,"No",2686.715,57.4025,39.428,0.986,-25,-0.607543014502312,3048,69.469435064108,424,9.41907154334343,2624,60.0503635207646,14.6195998862527,51988557,60.268
2020-12-08,"Yes",214758.143,543.5685,2415.142,8.5755,301,0.228598403654244,93174,381.729874642808,26015,140.638114043207,65639,153.89073676779,34.6201555304963,341630568,124.9255
2020-12-09,"No",2732.143,58.418,40.143,1,13,0.413713390936423,3052,69.5735347057867,437,9.83278493427985,2615,59.7407497715068,14.6930097092344,51988557,60.268
2020-12-09,"Yes",217635.857,550.2845,2467.714,8.79,423,1.08223483765211,92940,378.920276418238,26438,141.720348880859,64980,149.884165516316,35.1924752936728,341630568,124.9255
2020-12-10,"No",2919.715,61.5165,39.429,0.994,-8,-0.197429346859976,3050,69.5214848849474,429,9.63535558741987,2621,59.8861292975275,14.4808743169399,51988557,60.268
2020-12-10,"Yes",220107.571,558.674,2470.714,8.731,78,3.13397633857437,93163,381.378150652392,26516,144.854325219434,65153,150.814398061429,35.6144100769412,341630568,124.9255
2020-12-11,"No",2987.429,62.2495,35.857,0.892,6,0.123839653026122,3033,69.0790614078132,435,9.75919524044599,2598,59.3198661673672,14.769578476447,51988557,60.268
2020-12-11,"Yes",220719.857,565.6115,2581.429,8.9845,95,-0.751196331003811,93374,379.348625464605,26611,144.10312888843,65377,155.731931424274,35.6638415501091,341630568,124.9255
2020-12-12,"No",3142.857,65.0425,40.857,1.014,-9,-0.180374511290548,3023,68.8188123036166,426,9.57882072915545,2597,59.2399915744612,14.433954438465,51988557,60.268
2020-12-12,"Yes",221080.428,566.153,2599.714,9.0365,-173,-3.61185862965004,93066,374.863605902045,26438,140.49127025878,65268,156.350366951645,35.2968030677733,341630568,124.9255
2020-12-13,"No",3188.286,66.388,41.571,1.031,36,0.915356902113068,3059,69.7557090787243,462,10.4941776312685,2597,59.2615314474557,15.2222494086942,51988557,60.268
2020-12-13,"Yes",222833.285,568.7855,2638.714,9.159,462,1.92294927571051,92724,374.349961392214,26900,142.41421953449,64548,158.732777114704,35.8603091155611,341630568,124.9255
2020-12-14,"No",3177.143,66.45,43.286,1.073,-10,-0.2817889771911,3059,69.7557090787243,452,10.2123886540774,2607,59.5433204246468,15.0516882799119,51988557,60.268
2020-12-14,"Yes",225016.857,579.3835,2653.428,9.2685,568,5.43418164173874,92698,378.333351521196,27468,147.848401176229,63898,154.069316302881,36.7437900643143,341630568,124.9255
2020-12-15,"No",3301,68.504,43.286,1.074,14,0.267419317399743,3059,69.7557090787243,466,10.4798079714772,2593,59.2759011072471,15.6600960362124,51988557,60.268
2020-12-15,"Yes",224912.428,579.2985,2711,9.331,198,-2.71945620783376,93217,378.442423071998,27666,145.128944968395,64171,154.144127519459,36.2292130628481,341630568,124.9255
2020-12-16,"No",3371.571,69.824,43.572,1.0785,-19,-0.37600399650348,3053,69.5995596162063,447,10.1038039749737,2606,59.4957556412326,14.892397266226,51988557,60.268
2020-12-16,"Yes",227674.857,587.7495,2793.857,9.607,204,2.65280726843038,93734,381.006648097896,27870,147.781752236826,64436,151.301828734869,36.5678346146905,341630568,124.9255
2020-12-17,"No",3275.143,68.874,38.429,0.945,-9,-0.298843812760529,3057,69.7036592578849,438,9.80496016221315,2619,59.8986990956718,14.8568061104223,51988557,60.268
2020-12-17,"Yes",228149.429,588.5975,2861.571,9.757,-92,-0.808579898047802,93881,381.003956283673,27778,146.973172338778,64769,157.500411713556,36.3795705398855,341630568,124.9255
2020-12-18,"No",3381.143,71.828,42.715,1.0655,15,0.347293910305754,3064,69.8858336308225,453,10.1522540725189,2611,59.7335795583036,15.309268257952,51988557,60.268
2020-12-18,"Yes",229347.143,585.145,2798.143,9.6135,-30,-4.84963660407897,93753,376.789275936814,27748,142.123535734699,64685,158.938535295543,35.7756547459482,341630568,124.9255
2020-12-19,"No",3328.143,71.655,39.572,0.996,12,0.333838798030412,3058,69.7296841683046,465,10.4860928705493,2593,59.2435912977553,15.5462313441399,51988557,60.268
2020-12-19,"Yes",226678.286,581.1365,2838.714,9.579,-183,-2.17433001250916,93762,375.015042174574,27565,139.94920572219,64841,157.273344139269,35.4427781333547,341630568,124.9255
2020-12-20,"No",3351.571,72.094,41.429,1.0445,7,0.17140443644032,3058,69.7296841683046,472,10.6574973069896,2586,59.072186861315,15.7408668201719,51988557,60.268
2020-12-20,"Yes",226049.715,580.1925,2847.714,9.68,238,-0.648161263164205,93457,371.875341307878,27803,139.301044459025,64460,164.075597865181,35.6540643881932,341630568,124.9255
2020-12-21,"No",3520.572,75.497,40.714,1.0305,5,0.119354615601008,3018,69.1625649573983,477,10.7768519225906,2541,58.3857130348076,16.2943032677963,51988557,60.268
2020-12-21,"Yes",224093.428,571.476,2866.286,9.612,388,1.36487213961083,93606,376.121561229902,28191,140.665916598636,64219,166.842207458342,35.6569574554757,341630568,124.9255
2020-12-22,"No",3518.714,75.0025,40.715,1.0335,-44,-1.12355618547032,3008,68.9023158532017,433,9.65329573712033,2575,59.2490201160814,15.2322241067797,51988557,60.268
2020-12-22,"Yes",221182,567.1355,2913,9.73,295,0.219587096464231,93788,371.702058566726,28486,140.885503695101,64058,159.449401156644,36.1557677139798,341630568,124.9255
2020-12-23,"No",3572.429,76.3185,40.572,1.0325,-2,-0.0735896938338537,3007,68.8762909427821,431,9.57970604328647,2576,59.2965848994956,15.256501631858,51988557,60.268
2020-12-23,"Yes",219188,559.416,2859.857,9.427,160,-1.88265245852482,93502,364.568454379326,28646,139.002851236576,63688,158.558500619359,36.4560241501443,341630568,124.9255
2020-12-24,"No",3800.714,81.7045,44.286,1.131,0,-0.0753895554808971,3013,69.0324404053,431,9.50431648780558,2582,59.5281239174944,15.476646073661,51988557,60.268
2020-12-24,"Yes",215265.429,552.2475,2783.286,9.2325,-158,2.89126600928956,93606,368.635355077236,28488,141.894117245865,63890,156.291989630409,36.6495657877722,341630568,124.9255
2020-12-25,"No",3635,78.0625,46.286,1.1785,-7,-0.257563928418488,3021,69.2406396886573,424,9.24675255938709,2597,59.9938871292702,15.5292766934558,51988557,60.268
2020-12-25,"Yes",197373.143,489.636,2578.429,8.789,-183,-1.83912675194202,93042,363.989321914948,28305,140.054990493923,63587,157.959872600905,36.6649727369492,341630568,124.9255
2020-12-26,"No",3852.858,81.9135,45.857,1.1655,19,0.472933424978919,3022,69.2666645990769,443,9.71968598436601,2579,59.5469786147109,16.0364628952651,51988557,60.268
2020-12-26,"Yes",199028.572,492.1225,2452,8.7025,211,2.32811719958493,93332,366.771291253102,28516,142.383107693508,63676,158.987415685736,36.9401246476918,341630568,124.9255
2020-12-27,"No",3763.714,79.815,43.429,1.107,24,0.527668421596301,3020,69.2146147782376,467,10.2473544059623,2553,58.9672603722753,16.9080591245013,51988557,60.268
2020-12-27,"Yes",191709.286,481.13,2412.429,8.6035,323,0.149905443161915,93160,363.49613776855,28839,142.53301313667,63201,156.709738650546,37.3658947125284,341630568,124.9255
2020-12-28,"No",3628.286,76.943,37.572,0.9515,-11,-0.35089363359984,3044,69.7315132633366,456,9.89646077236247,2588,59.8350524909742,16.696604696781,51988557,60.268
2020-12-28,"Yes",188356.286,476.7725,2419.428,8.414,454,0.570121157188627,93138,369.943692679818,29293,143.103134293859,62731,162.931386972383,36.9962212790529,341630568,124.9255
2020-12-29,"No",3717.571,79.4775,41.285,1.0465,-1,-0.0152549739223848,3038,69.5753638008187,455,9.88120579844009,2583,59.6941580023786,16.6574050539989,51988557,60.268
2020-12-29,"Yes",188350.857,476.142,2464,8.4335,237,-1.09660082845205,93567,371.705345345795,29530,142.006533465407,62785,157.872705408397,36.6543072981458,341630568,124.9255
2020-12-30,"No",3969.143,85.2215,41.428,1.049,-12,-0.409228353511309,3047,69.8095879945956,443,9.47197744492877,2604,60.3376105496668,16.6571291122843,51988557,60.268
2020-12-30,"Yes",187957.857,478.672,2536.571,8.5425,-145,-3.56980586276332,93837,370.658306706888,29385,138.436727602643,63208,160.854425389263,35.9596746652385,341630568,124.9255
2020-12-31,"No",3930.429,82.7615,47.142,1.1885,23,0.566263130160271,3043,69.705488352917,466,10.038240575089,2577,59.6672477778279,17.3006874494021,51988557,60.268
2020-12-31,"Yes",202476.857,496.432,2588.285,8.564,51,0.0765961111151128,93806,370.053076185461,29436,138.513323713758,63160,162.123147974011,36.0417520097411,341630568,124.9255
2021-01-01,"No",4320.858,91.659,46.714,1.1775,27,0.72421245432525,3049,69.8616378154349,493,10.7624530294143,2556,59.0991847860206,17.8385902048578,51988557,60.268
2021-01-01,"Yes",209866.285,507.53,2693.714,8.8025,-303,-1.90761847555325,93408,365.321152594862,29133,136.605705238205,63107,161.708344833265,35.9981177850371,341630568,124.9255
2021-01-02,"No",4425.857,94.4535,50.285,1.259,16,0.38408875722268,3050,69.8876627258546,509,11.146541786637,2541,58.7411209392176,18.3053280436488,51988557,60.268
2021-01-02,"Yes",217700.714,519.2965,2781.858,8.783,145,0.329507677281032,93699,367.657686136791,29278,136.935212915486,63243,163.141679751652,35.8857584280231,341630568,124.9255
2021-01-03,"No",4581,97.7095,52.286,1.296,0,-0.0753895554808971,3057,70.0698370987921,509,11.0711522311561,2548,58.9986848676361,18.5184731171129,51988557,60.268
2021-01-03,"Yes",227334.857,533.7655,2777,8.5525,410,1.62138243968564,93755,367.406588409997,29688,138.556595355172,62865,159.892341314144,36.3458133473042,341630568,124.9255
2021-01-04,"No",4677.286,99.989,52.857,1.3045,-32,-0.778947450942632,3057,70.0698370987921,477,10.2922047802134,2580,59.7776323185787,17.6143002603993,51988557,60.268
2021-01-04,"Yes",229017.429,532.9245,2792.143,8.5355,258,0.275751788981526,94031,369.161921583007,29946,138.832347144153,62753,153.913940396767,36.3001228773574,341630568,124.9255
2021-01-05,"No",4763.571,102.0775,50.714,1.2355,4,0.0933297051813524,3062,70.1999616508904,481,10.3855344853948,2581,59.8144271654956,17.7250800302478,51988557,60.268
2021-01-05,"Yes",232834,537.2435,2786,8.3185,338,4.75354493888776,94541,372.609508778695,30284,143.585892083041,62933,153.066935410577,37.0458721635437,341630568,124.9255
2021-01-06,"No",4783.714,101.49,52.429,1.2875,-18,-0.813086355466478,2918,67.0985707402963,463,9.57244812992832,2455,57.5261226103679,19.5628637163351,51988557,60.268
2021-01-06,"Yes",238669.857,541.0925,2785.429,8.102,70,-0.4535401837284,94954,374.682334552732,30354,143.132351899313,63230,152.954323015537,36.769192265191,341630568,124.9255
2021-01-07,"No",5094,108.7925,50.714,1.243,-24,-0.62459785007174,2936,67.5670191278501,439,8.94785027985658,2497,58.6191688479935,18.9482065059332,51988557,60.268
2021-01-07,"Yes",234489.857,531.4945,2888.285,8.169,-231,-6.71579727759103,95790,371.915470894401,30123,136.416554621722,64209,151.854776307693,35.5237421215071,341630568,124.9255
2021-01-08,"No",5263.857,112.3285,53.857,1.305,8,0.0251103629036395,2933,67.4243247776075,447,8.97296064276022,2486,58.4513641348472,19.6818326403171,51988557,60.268
2021-01-08,"Yes",252830.571,584.731,3158.714,8.3115,-136,-0.762928397252189,95297,374.638808846149,29987,135.65362622447,63816,153.27575525015,35.129468509541,341630568,124.9255
2021-01-09,"No",5432.286,116.4715,53.143,1.292,-24,-0.613827913574469,2938,67.5544493297057,423,8.35913272918575,2515,59.19531660052,19.0653609783955,51988557,60.268
2021-01-09,"Yes",251753.285,583.113,3258.857,8.486,-240,-3.8242193134609,94955,369.544053108567,29747,131.829406911009,63900,162.675870426501,34.7079578580239,341630568,124.9255
2021-01-10,"No",5806.715,125.0945,55.143,1.347,4,0.168719260662249,2910,67.1057701868844,427,8.527851989848,2483,58.5779181970364,19.4146541574099,51988557,60.268
2021-01-10,"Yes",252816.428,584.71,3351.571,8.5375,167,-0.643060644723651,94995,369.939331750401,29914,131.186346266285,63833,167.15635539063,34.5778111800471,341630568,124.9255
2021-01-11,"No",6093.857,131.812,64.143,1.586,8,0.0466502358981815,2907,67.0061555826309,435,8.57450222574618,2472,58.4316533568847,20.1555241987035,51988557,60.268
2021-01-11,"Yes",255004.857,562.92,3330.143,8.4655,405,2.61948279872869,94681,370.696818629537,30319,133.805829065014,63046,161.393261036456,35.1773543894144,341630568,124.9255
2021-01-12,"No",6388.857,137.517,63,1.5675,12,0.20459956006316,2936,67.7608779848009,447,8.77910178580935,2489,58.9817761989916,20.76691427307,51988557,60.268
2021-01-12,"Yes",253258.857,550.968,3439.857,8.558,72,-4.36124112128161,95483,375.141628209417,30391,129.444587943732,63636,162.167638489951,33.8969551566053,341630568,124.9255
2021-01-13,"No",6588.857,142.1185,62.572,1.5515,3,-0.0296246337137426,2921,67.3920442015006,450,8.7494771520956,2471,58.642567049405,21.2934009375074,51988557,60.268
2021-01-13,"Yes",248653.142,529.629,3453.715,8.555,-181,-1.6126541425006,95610,374.326757763238,30210,127.831933801231,63792,154.245319803091,33.5743215415905,341630568,124.9255
2021-01-14,"No",6703.714,144.631,62.572,1.5405,-7,-0.246793991921217,2927,67.5481936640186,443,8.50268316017438,2484,59.0455105038442,21.3505460601341,51988557,60.268
2021-01-14,"Yes",241200.572,506.457,3416.857,8.364,-167,1.98387368699218,96008,375.036242227031,30043,129.815807488224,64353,152.741454201388,33.8693562816704,341630568,124.9255
2021-01-15,"No",6822.429,146.8465,63.429,1.5755,23,0.480103638182103,2980,68.7336550593095,466,8.98278679835649,2514,59.750868260953,21.8525317553545,51988557,60.268
2021-01-15,"Yes",232644.428,487.038,3371.429,8.5435,-153,-2.9114144178824,95707,370.114798175437,29890,126.904393070341,64145,147.289278890104,33.6193937920018,341630568,124.9255
2021-01-16,"No",7041,150.107,64.286,1.593,40,0.760978067857187,3015,69.6445269239974,506,9.74376486621367,2509,59.9007620577837,23.6944294321344,51988557,60.268
