"iso_code","continent","location","date","total_cases","new_cases","new_cases_smoothed","total_deaths","new_deaths","new_deaths_smoothed","total_cases_per_million","new_cases_per_million","new_cases_smoothed_per_million","total_deaths_per_million","new_deaths_per_million","new_deaths_smoothed_per_million","reproduction_rate","icu_patients","icu_patients_per_million","hosp_patients","hosp_patients_per_million","weekly_icu_admissions","weekly_icu_admissions_per_million","weekly_hosp_admissions","weekly_hosp_admissions_per_million","total_tests","new_tests","total_tests_per_thousand","new_tests_per_thousand","new_tests_smoothed","new_tests_smoothed_per_thousand","positive_rate","tests_per_case","tests_units","total_vaccinations","people_vaccinated","people_fully_vaccinated","total_boosters","new_vaccinations","new_vaccinations_smoothed","total_vaccinations_per_hundred","people_vaccinated_per_hundred","people_fully_vaccinated_per_hundred","total_boosters_per_hundred","new_vaccinations_smoothed_per_million","new_people_vaccinated_smoothed","new_people_vaccinated_smoothed_per_hundred","stringency_index","population","population_density","median_age","aged_65_older","aged_70_older","gdp_per_capita","extreme_poverty","cardiovasc_death_rate","diabetes_prevalence","female_smokers","male_smokers","handwashing_facilities","hospital_beds_per_thousand","life_expectancy","human_development_index","excess_mortality_cumulative_absolute","excess_mortality_cumulative","excess_mortality","excess_mortality_cumulative_per_million"
"AUS","Oceania","Australia","2021-12-24",291135,9855,6335.143,2188,6,6.571,11289.458,382.151,245.66,84.845,0.233,0.255,1.94,167,6.476,906,35.132,NA,NA,NA,NA,53154261,321830,2061.184,12.48,290099,11.249,0.028,35.7,"tests performed",NA,NA,NA,NA,NA,146468,NA,NA,NA,NA,5680,13131,0.051,56.94,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,NA,NA,NA,NA
"AUS","Oceania","Australia","2021-12-25",300594,9459,7134.714,2190,2,6.286,11656.254,366.795,276.666,84.923,0.078,0.244,1.97,171,6.631,969,37.575,NA,NA,NA,NA,53454234,299973,2072.816,11.632,294758,11.43,0.033,30.3,"tests performed",NA,NA,NA,NA,NA,138296,NA,NA,NA,NA,5363,12225,0.047,56.94,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,NA,NA,NA,NA
"AUS","Oceania","Australia","2021-12-26",310478,9884,7970.857,2196,6,7.143,12039.53,383.276,309.089,85.155,0.233,0.277,2.02,179,6.941,1000,38.777,NA,NA,NA,NA,53697393,243159,2082.245,9.429,291304,11.296,0.04,25,"tests performed",42203960,20410720,19699622,2093618,NA,136082,163.66,79.15,76.39,8.12,5277,11730,0.045,56.94,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,404.1,0.12,9.72,15.66994725
"AUS","Oceania","Australia","2021-12-27",322275,11797,9014.429,2202,6,6.857,12496.987,457.457,349.556,85.388,0.233,0.266,2.07,190,7.368,1067,41.375,NA,NA,NA,NA,53909580,212187,2090.473,8.228,282477,10.954,0.048,20.8,"tests performed",42235002,20413876,19704056,2117070,31042,112763,163.78,79.16,76.41,8.21,4373,9672,0.038,56.94,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,NA,NA,NA,NA
"AUS","Oceania","Australia","2021-12-28",339953,17678,10749.714,2210,8,6.857,13182.493,685.507,416.846,85.698,0.31,0.266,2.14,171,6.631,1177,45.641,NA,NA,NA,NA,54134598,225018,2099.199,8.726,275951,10.701,0.05,20,"tests performed",42272089,20417817,19709450,2144822,37087,88519,163.92,79.17,76.43,8.32,3433,7716,0.03,56.94,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,NA,NA,NA,NA
"AUS","Oceania","Australia","2021-12-29",361322,21369,12608.571,2224,14,7.286,14011.128,828.634,488.928,86.241,0.543,0.283,2.19,167,6.476,1310,50.798,NA,NA,NA,NA,54436495,301897,2110.906,11.707,274750,10.654,0.06,16.7,"tests performed",42420659,20430343,19733014,2257302,148570,78987,164.5,79.22,76.52,8.75,3063,7053,0.027,56.94,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,NA,NA,NA,NA
"AUS","Oceania","Australia","2021-12-30",395133,33811,16264.714,2239,15,8.143,15322.23,1311.103,630.703,86.823,0.582,0.316,2.24,171,6.631,1465,56.809,NA,NA,NA,NA,54703523,267028,2121.26,10.355,267299,10.365,0.08,12.5,"tests performed",42580539,20444346,19755837,2380356,159880,74348,165.12,79.28,76.61,9.23,2883,6752,0.026,40.28,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,NA,NA,NA,NA
"AUS","Oceania","Australia","2021-12-31",425496,30363,19194.429,2253,14,9.286,16499.628,1177.398,744.31,87.365,0.543,0.36,2.23,182,7.057,1605,62.238,NA,NA,NA,NA,54958964,255441,2131.166,9.905,257815,9.997,0.113,8.8,"tests performed",NA,NA,NA,NA,NA,76438,NA,NA,NA,NA,2964,6859,0.027,40.28,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,NA,NA,NA,NA
"AUS","Oceania","Australia","2022-01-01",462955,37459,23194.429,2257,4,9.571,17952.191,1452.563,899.42,87.521,0.155,0.371,2.21,194,7.523,1828,70.885,NA,NA,NA,NA,55239454,280490,2142.042,10.877,255031,9.889,0.138,7.2,"tests performed",NA,NA,NA,NA,NA,78527,NA,NA,NA,NA,3045,6966,0.027,40.28,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,NA,NA,NA,NA
"AUS","Oceania","Australia","2022-01-02",492563,29608,26012.143,2266,9,10,19100.312,1148.121,1008.683,87.87,0.349,0.388,2.19,217,8.415,2003,77.671,NA,NA,NA,NA,55443761,204307,2149.965,7.922,249481,9.674,0.159,6.3,"tests performed",42768270,20460234,19778026,2530010,NA,80616,165.84,79.34,76.69,9.81,3126,7073,0.027,40.28,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,598.4,0.18,6.54,23.20439602
"AUS","Oceania","Australia","2022-01-03",537308,44745,30719,2270,4,9.714,20835.407,1735.095,1191.203,88.025,0.155,0.377,2.19,237,9.19,2207,85.582,NA,NA,NA,NA,55646598,202837,2157.83,7.865,248145,9.622,0.184,5.4,"tests performed",42812691,20463839,19782523,2566329,44421,82527,166.02,79.35,76.71,9.95,3200,7138,0.028,40.28,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,NA,NA,NA,NA
"AUS","Oceania","Australia","2022-01-04",608803,71495,38407.143,2290,20,11.429,23607.797,2772.39,1489.329,88.8,0.776,0.443,2.18,248,9.617,2524,97.874,NA,NA,NA,NA,55858644,212046,2166.053,8.223,246292,9.551,0.226,4.4,"tests performed",43024593,20475452,19806589,2742552,211902,107501,166.84,79.4,76.8,10.63,4169,8234,0.032,40.28,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,NA,NA,NA,NA
"AUS","Oceania","Australia","2022-01-05",684229,75426,46129.571,2302,12,11.143,26532.621,2924.824,1788.785,89.266,0.465,0.432,2.12,258,10.005,2707,104.97,NA,NA,NA,NA,56078371,219727,2174.573,8.52,234554,9.095,0.275,3.6,"tests performed",43286155,20488662,19832376,2965117,261562,123642,167.85,79.45,76.9,11.5,4795,8331,0.032,40.28,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,NA,NA,NA,NA
"AUS","Oceania","Australia","2022-01-06",762458,78229,52475,2321,19,11.714,29566.139,3033.517,2034.844,90.002,0.737,0.454,2.05,275,10.664,2904,112.61,NA,NA,NA,NA,56326737,248366,2184.204,9.631,231888,8.992,0.291,3.4,"tests performed",43558448,20503096,19857649,3197703,272293,139701,168.91,79.51,77,12.4,5417,8393,0.033,45.83,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,NA,NA,NA,NA
"AUS","Oceania","Australia","2022-01-07",860550,98092,62150.571,2337,16,12,33369.891,3803.753,2410.038,90.623,0.62,0.465,1.99,293,11.362,3107,120.481,NA,NA,NA,NA,56585287,258550,2194.23,10.026,232332,9.009,0.302,3.3,"tests performed",43823668,20516623,19882365,3424680,265220,168650,169.94,79.56,77.1,13.28,6540,9569,0.037,45.83,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,NA,NA,NA,NA
"AUS","Oceania","Australia","2022-01-08",972457,111907,72786,2366,29,15.571,37709.354,4339.462,2822.452,91.747,1.125,0.604,1.9,300,11.633,3323,128.857,NA,NA,NA,NA,56866257,280970,2205.126,10.895,232400,9.012,0.299,3.3,"tests performed",43987111,20524868,19896355,3565888,163443,183060,170.57,79.59,77.15,13.83,7099,9990,0.039,45.83,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,NA,NA,NA,NA
"AUS","Oceania","Australia","2022-01-09",1045291,72834,78961.143,2387,21,17.286,40533.667,2824.313,3061.908,92.562,0.814,0.67,1.79,325,12.603,3523,136.613,NA,NA,NA,NA,57125238,258981,2215.168,10.043,240211,9.315,0.265,3.8,"tests performed",44086608,20529932,19904821,3651855,99497,188334,170.96,79.61,77.19,14.16,7303,9957,0.039,45.83,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,823.2,0.24,7.41,31.92155549
"AUS","Oceania","Australia","2022-01-10",1139097,93806,85969.857,2415,28,20.714,44171.22,3637.553,3333.688,93.647,1.086,0.803,1.69,342,13.262,3865,149.875,NA,NA,NA,NA,57346339,221101,2223.742,8.574,242820,9.416,0.212,4.7,"tests performed",44374463,20578901,19928352,3867210,287855,223110,172.07,79.8,77.28,15,8652,16437,0.064,45.83,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,NA,NA,NA,NA
"AUS","Oceania","Australia","2022-01-11",1223505,84408,87814.571,2465,50,25,47444.343,3273.123,3405.221,95.586,1.939,0.969,1.6,349,13.533,4006,155.342,NA,NA,NA,NA,57561497,215158,2232.085,8.343,243265,9.433,0.296,3.4,"tests performed",44700720,20644440,19946441,4109839,326257,239447,173.34,80.05,77.35,15.94,9285,24141,0.094,40.28,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,NA,NA,NA,NA
"AUS","Oceania","Australia","2022-01-12",1398776,175271,102078.143,2522,57,31.429,54240.896,6796.554,3958.325,97.797,2.21,1.219,1.54,349,13.533,4197,162.749,NA,NA,NA,NA,57850394,288897,2243.288,11.203,253146,9.816,0.264,3.8,"tests performed",45045755,20714403,19967401,4363951,345035,251371,174.68,80.33,77.43,16.92,9748,32249,0.125,40.28,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,NA,NA,NA,NA
"AUS","Oceania","Australia","2022-01-13",1526961,128185,109214.714,2572,50,35.857,59211.577,4970.681,4235.063,99.735,1.939,1.39,1.43,361,13.999,4424,171.551,NA,NA,NA,NA,58069697,219303,2251.792,8.504,248994,9.655,0.301,3.3,"tests performed",45391353,20784959,19987928,4618466,345598,261844,176.02,80.6,77.51,17.91,10154,40266,0.156,45.83,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,NA,NA,NA,NA
"AUS","Oceania","Australia","2022-01-14",1613249,86288,107528.429,2621,49,40.571,62557.601,3346.024,4169.673,101.636,1.9,1.573,1.31,384,14.891,4603,178.492,NA,NA,NA,NA,58321885,252188,2261.571,9.779,248085,9.62,0.242,4.1,"tests performed",45729166,20857930,20006998,4864238,337813,272214,177.33,80.88,77.58,18.86,10556,48758,0.189,45.83,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,NA,NA,NA,NA
"AUS","Oceania","Australia","2022-01-15",1726116,112867,107665.571,2673,52,43.857,66934.29,4376.689,4174.991,103.652,2.016,1.701,1.22,392,15.201,4759,184.542,NA,NA,NA,NA,58534983,213098,2269.834,8.263,238389,9.244,0.263,3.8,"tests performed",45919637,20905692,20015852,4998093,190471,276075,178.06,81.07,77.62,19.38,10705,54403,0.211,45.83,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,NA,NA,NA,NA
"AUS","Oceania","Australia","2022-01-16",1786007,59891,105816.571,2692,19,43.571,69256.707,2322.417,4103.291,104.389,0.737,1.69,1.12,411,15.938,5047,195.71,NA,NA,NA,NA,58785257,250274,2279.539,9.705,237146,9.196,0.216,4.6,"tests performed",46034466,20938457,20020735,5075274,114829,278265,178.51,81.19,77.64,19.68,10790,58361,0.226,45.83,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,1430.8,0.42,20.07,55.48270359
"AUS","Oceania","Australia","2022-01-17",1870362,84355,104466.429,2773,81,51.143,72527.775,3271.068,4050.936,107.53,3.141,1.983,1.04,419,16.248,5238,203.116,NA,NA,NA,NA,58984445,199188,2287.263,7.724,234015,9.074,0.218,4.6,"tests performed",46361913,21009044,20036097,5316772,327447,283921,179.78,81.47,77.69,20.62,11010,61449,0.238,63.43,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,NA,NA,NA,NA
"AUS","Oceania","Australia","2022-01-18",1954977,84615,104496,2843,70,54,75808.925,3281.15,4052.083,110.244,2.714,2.094,0.96,424,16.442,5307,205.792,NA,NA,NA,NA,59149690,165245,2293.671,6.408,226885,8.798,0.224,4.5,"tests performed",46682438,21078643,20050685,5553110,320525,283103,181.02,81.74,77.75,21.53,10978,62029,0.241,63.43,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,NA,NA,NA,NA
"AUS","Oceania","Australia","2022-01-19",2022581,67604,89115,2890,47,52.571,78430.432,2621.507,3455.648,112.067,1.823,2.039,0.89,417,16.17,5277,204.628,NA,NA,NA,NA,59362737,213047,2301.933,8.261,216049,8.378,0.224,4.5,"tests performed",47013624,21148938,20066316,5798370,331186,281124,182.31,82.01,77.81,22.48,10901,62076,0.241,63.43,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,NA,NA,NA,NA
"AUS","Oceania","Australia","2022-01-20",2086522,63941,79937.286,2978,88,58,80909.898,2479.466,3099.76,115.479,3.412,2.249,0.85,424,16.442,5147,199.587,NA,NA,NA,NA,59549278,186541,2309.166,7.234,211369,8.196,0.229,4.4,"tests performed",47364850,21218556,20083160,6063134,351226,281928,183.67,82.28,77.88,23.51,10932,61942,0.24,63.43,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,NA,NA,NA,NA
"AUS","Oceania","Australia","2022-01-21",2129688,43166,73777,3043,65,60.286,82583.763,1673.865,2860.88,118,2.521,2.338,0.82,417,16.17,5108,198.075,NA,NA,NA,NA,59736423,187145,2316.423,7.257,202077,7.836,0.206,4.9,"tests performed",47698880,21284622,20098787,6315471,334030,281388,184.96,82.54,77.94,24.49,10911,60956,0.236,63.43,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,NA,NA,NA,NA
"AUS","Oceania","Australia","2022-01-22",2196870,67182,67250.571,3121,78,64,85188.906,2605.143,2607.802,121.024,3.025,2.482,0.82,384,14.891,5036,195.283,NA,NA,NA,NA,59891185,154762,2322.424,6.001,193743,7.513,0.209,4.8,"tests performed",47889638,21324245,20106005,6459388,190758,281429,185.7,82.69,77.97,25.05,10913,59793,0.232,66.2,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,NA,NA,NA,NA
"AUS","Oceania","Australia","2022-01-23",2229104,32234,63299.571,3148,27,65.143,86438.857,1249.951,2454.593,122.071,1.047,2.526,0.81,394,15.278,5173,200.595,NA,NA,NA,NA,60052944,161759,2328.697,6.273,181098,7.023,0.191,5.2,"tests performed",48010195,21352957,20110855,6546383,120557,282247,186.17,82.8,77.98,25.39,10945,59214,0.23,66.2,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,2208.2,0.64,25.95,85.62825418
"AUS","Oceania","Australia","2022-01-24",2287126,58022,59537.714,3230,82,65.286,88688.799,2249.942,2308.718,125.251,3.18,2.532,0.8,395,15.317,5390,209.01,NA,NA,NA,NA,60163582,110638,2332.987,4.29,168448,6.532,0.188,5.3,"tests performed",48330551,21414046,20123268,6793237,320356,281234,187.41,83.04,78.03,26.34,10906,57857,0.224,66.2,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,NA,NA,NA,NA
"AUS","Oceania","Australia","2022-01-25",2340046,52920,55009.857,3299,69,65.143,90740.899,2052.1,2133.139,127.927,2.676,2.526,0.8,372,14.425,5227,202.689,NA,NA,NA,NA,60297892,134310,2338.195,5.208,164029,6.361,0.17,5.9,"tests performed",48651936,21472820,20137891,7041225,321385,281357,188.66,83.27,78.09,27.3,10910,56311,0.218,66.2,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,NA,NA,NA,NA
"AUS","Oceania","Australia","2022-01-26",2391062,51016,52640.143,3390,91,71.429,92719.167,1978.268,2041.248,131.455,3.529,2.77,0.8,382,14.813,5090,197.377,NA,NA,NA,NA,60459462,161570,2344.461,6.265,156675,6.075,0.191,5.2,"tests performed",48734111,21490441,20142694,7100976,82175,245784,188.98,83.33,78.11,27.54,9531,48786,0.189,66.2,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,NA,NA,NA,NA
"AUS","Oceania","Australia","2022-01-27",2457285,66223,52966.143,3477,87,71.286,95287.123,2567.956,2053.889,134.829,3.374,2.764,0.81,391,15.162,5021,194.701,NA,NA,NA,NA,60599918,140456,2349.907,5.447,150091,5.82,0.176,5.7,"tests performed",49037474,21543461,20160170,7333843,303363,238946,190.15,83.54,78.18,28.44,9266,46415,0.18,66.2,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,NA,NA,NA,NA
"AUS","Oceania","Australia","2022-01-28",2523265,65980,56225.286,3632,155,84.143,97845.656,2558.533,2180.27,140.84,6.01,3.263,0.82,394,15.278,4953,192.064,NA,NA,NA,NA,60702677,102759,2353.892,3.985,138036,5.353,0.187,5.3,"tests performed",49343894,21596983,20178059,7568852,306420,235002,191.34,83.75,78.25,29.35,9113,44623,0.173,66.2,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,NA,NA,NA,NA
"AUS","Oceania","Australia","2022-01-29",2570523,47258,53379,3718,86,85.286,99678.198,1832.542,2069.899,144.174,3.335,3.307,0.8,367,14.231,4790,185.744,NA,NA,NA,NA,60840097,137420,2359.221,5.329,135559,5.257,0.168,6,"tests performed",49516636,21629171,20188421,7699044,172742,232428,192.01,83.87,78.29,29.85,9013,43561,0.169,66.2,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,NA,NA,NA,NA
"AUS","Oceania","Australia","2022-01-30",2607242,36719,54019.714,3760,42,87.429,101102.065,1423.867,2094.744,145.803,1.629,3.39,0.78,371,14.386,4947,191.832,NA,NA,NA,NA,60959433,119336,2363.848,4.628,129498,5.022,0.164,6.1,"tests performed",49607239,21647934,20194741,7764564,90603,228149,192.36,83.95,78.31,30.11,8847,42140,0.163,55.56,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,2888.2,0.83,22.77,111.996886
"AUS","Oceania","Australia","2022-01-31",2580386,NA,NA,3835,75,86.429,100060.659,NA,NA,148.711,2.908,3.351,0.76,371,14.386,4954,192.103,NA,NA,NA,NA,61058489,99056,2367.689,3.841,127844,4.957,0.17,5.9,"tests performed",49866290,21683520,20211402,7971368,259051,219391,193.37,84.08,78.37,30.91,8507,38496,0.149,55.56,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,NA,NA,NA,NA
"AUS","Oceania","Australia","2022-02-01",2620532,40146,43906,3905,70,86.571,101617.417,1556.757,1702.561,151.426,2.714,3.357,0.73,348,13.495,4664,180.858,NA,NA,NA,NA,61151036,92547,2371.278,3.589,121878,4.726,0.151,6.6,"tests performed",50132340,21712260,20228401,8191679,266050,211486,194.4,84.19,78.44,31.77,8201,34206,0.133,55.56,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,NA,NA,NA,NA
"AUS","Oceania","Australia","2022-02-02",2644760,24228,40079.143,3987,82,85.286,102556.916,939.499,1554.165,154.605,3.18,3.307,0.7,341,13.223,4594,178.143,NA,NA,NA,NA,61281383,130347,2376.333,5.055,117417,4.553,0.159,6.3,"tests performed",50400541,21738444,20243421,8418676,268201,238061,195.44,84.3,78.5,32.65,9231,35429,0.137,55.56,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,NA,NA,NA,NA
"AUS","Oceania","Australia","2022-02-03",2676939,32179,35215.714,4073,86,85.143,103804.734,1247.818,1365.574,157.94,3.335,3.302,0.7,313,12.137,4448,172.482,NA,NA,NA,NA,61391571,110188,2380.605,4.273,113093,4.385,0.161,6.2,"tests performed",50653287,21763718,20258283,8631286,252746,230830,196.42,84.39,78.56,33.47,8951,31465,0.122,55.56,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,NA,NA,NA,NA
"AUS","Oceania","Australia","2022-02-04",2704275,27336,29695.143,4154,81,74.571,104864.753,1060.019,1151.5,161.081,3.141,2.892,0.7,302,11.711,4256,165.037,NA,NA,NA,NA,61491811,100240,2384.493,3.887,112733,4.371,0.134,7.5,"tests performed",50900072,21787774,20273781,8838517,246785,222311,197.38,84.49,78.62,34.27,8621,27256,0.106,55.56,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,NA,NA,NA,NA
"AUS","Oceania","Australia","2022-02-05",2727260,22985,26227.571,4200,46,68.857,105756.051,891.299,1017.037,162.865,1.784,2.67,0.71,284,11.013,4147,160.81,NA,NA,NA,NA,61597812,106001,2388.603,4.11,108245,4.197,0.119,8.4,"tests performed",51027861,21803823,20282518,8941520,127789,215889,197.87,84.55,78.65,34.67,8372,24950,0.097,55.56,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,NA,NA,NA,NA
"AUS","Oceania","Australia","2022-02-06",2752507,25247,24588.714,4248,48,69.714,106735.064,979.013,953.486,164.726,1.861,2.703,0.73,292,11.323,3914,151.775,NA,NA,NA,NA,61685982,88170,2392.022,3.419,103793,4.025,0.125,8,"tests performed",51098236,21813079,20287496,8997661,70375,213000,198.15,84.59,78.67,34.89,8260,23592,0.091,55.56,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,NA,NA,NA,NA
"AUS","Oceania","Australia","2022-02-07",2779880,27373,28499.143,4302,54,66.714,107796.518,1061.454,1105.123,166.82,2.094,2.587,0.73,271,10.509,3801,147.393,NA,NA,NA,NA,61768507,82525,2395.222,3.2,101431,3.933,0.108,9.3,"tests performed",51313905,21831166,20300210,9182529,215669,206802,198.98,84.66,78.72,35.61,8019,21092,0.082,55.56,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,NA,NA,NA,NA
"AUS","Oceania","Australia","2022-02-08",2811390,31510,27265.429,4373,71,66.857,109018.394,1221.876,1057.282,169.574,2.753,2.593,0.72,274,10.625,3588,139.133,NA,NA,NA,NA,61854639,86132,2398.562,3.34,100515,3.898,0.096,10.4,"tests performed",51533463,21849002,20313139,9371322,219558,200160,199.83,84.72,78.77,36.34,7762,19535,0.076,55.56,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,NA,NA,NA,NA
"AUS","Oceania","Australia","2022-02-09",2822873,11483,25444.714,4422,49,62.143,109463.675,445.281,986.68,171.474,1.9,2.41,0.72,267,10.354,3414,132.386,NA,NA,NA,NA,61968530,113891,2402.978,4.416,98164,3.807,0.116,8.6,"tests performed",51747277,21865954,20326872,9554451,213814,192391,200.66,84.79,78.82,37.05,7460,18216,0.071,55.56,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,NA,NA,NA,NA
"AUS","Oceania","Australia","2022-02-10",2854123,31250,25312,4479,57,58,110675.469,1211.794,981.534,173.684,2.21,2.249,0.76,258,10.005,3293,127.694,NA,NA,NA,NA,62063166,94636,2406.648,3.67,95942,3.72,0.129,7.8,"tests performed",51948284,21880794,20339977,9727513,201007,185000,201.44,84.85,78.87,37.72,7174,16725,0.065,55.56,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,NA,NA,NA,NA
"AUS","Oceania","Australia","2022-02-11",2876687,22564,24630.286,4543,64,55.571,111550.442,874.973,955.098,176.166,2.482,2.155,0.79,257,9.966,3126,121.218,NA,NA,NA,NA,62163476,100310,2410.538,3.89,95952,3.721,0.113,8.8,"tests performed",52150693,21895835,20353147,9901711,202409,178660,202.23,84.91,78.92,38.4,6928,15437,0.06,55.56,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,NA,NA,NA,NA
"AUS","Oceania","Australia","2022-02-12",2902294,25607,25004.857,4593,50,56.143,112543.415,992.973,969.623,178.105,1.939,2.177,0.82,223,8.647,3010,116.72,NA,NA,NA,NA,62235928,72452,2413.347,2.81,91159,3.535,0.106,9.4,"tests performed",52258992,21906946,20360127,9991919,108299,175876,202.65,84.95,78.95,38.75,6820,14732,0.057,55.56,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,NA,NA,NA,NA
"AUS","Oceania","Australia","2022-02-13",2914583,12289,23153.714,4604,11,50.857,113019.95,476.535,897.841,178.531,0.427,1.972,0.83,231,8.958,3069,119.008,NA,NA,NA,NA,62322827,86899,2416.717,3.37,90978,3.528,0.127,7.9,"tests performed",52308370,21911397,20363428,10033545,49378,172876,202.84,84.97,78.96,38.91,6704,14045,0.054,51.39,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.944,NA,NA,NA,NA
